project_id,country
84562314,Großbritannien
84600303,Russische Föderation
84621659,USA
84682187,Großbritannien
84702794,USA
84743245,USA
84825988,USA
84845609,USA
84886548,Israel
84886548,Niederlande
84887002,USA
84887454,USA
84907820,Schweiz
84928249,USA
84968851,Spanien
84968851,USA
84969218,Frankreich
85092265,Australien
85194675,USA
85235121,Frankreich
85235261,Mexiko
85276476,USA
85296572,USA
85357820,Niederlande
85378942,Frankreich
85419040,Österreich
85521868,Indonesien
85562688,Großbritannien
85623853,Australien
85623853,Großbritannien
85767834,Großbritannien
85767839,USA
86138009,Israel
86156855,USA
86280063,USA
86320219,Türkei
86320241,Bulgarien
86403934,Russische Föderation
86404009,Frankreich
86404009,Japan
86404009,USA
86566015,Großbritannien
86587050,Kanada
86606927,USA
86730338,USA
86791555,USA
86955075,USA
86955667,Großbritannien
86976224,USA
86996090,Schweiz
87017441,Kanada
87283091,Japan
87283091,USA
87364802,Chile
87447334,USA
87467428,Kenia
87508781,USA
87528965,Schweiz
87529429,USA
87590509,USA
87610615,Taiwan
87671854,USA
87777596,Polen
87938371,USA
88388908,USA
88450359,Brasilien
88450988,Großbritannien
88470721,Tansania
88470911,Kasachstan
88512095,Russische Föderation
88573706,USA
88593548,Großbritannien
88593548,Schweiz
88614321,Japan
88636309,Niederlande
88758029,Süd-Korea
88798347,Kanada
88921390,Spanien
89003435,Russische Föderation
89003635,Japan
89003653,Schweiz
89085168,Frankreich
89085168,USA
89105533,Tschechische Republik
89126024,Niederlande
89147004,USA
89210296,USA
89228415,Russische Föderation
89269325,Mexiko
89884623,Norwegen
89926540,Peru
90607038,Australien
90620962,USA
90621048,Tschechische Republik
90621048,USA
90662341,USA
90805877,Norwegen
90887516,Kanada
90990628,Kanada
90990877,Ecuador
90990877,Kanada
90990877,USA
90991013,USA
91034020,Australien
91153951,USA
91383192,Großbritannien
91383192,Kanada
91564974,Israel
91732276,Schweiz
91747603,Großbritannien
91747603,Japan
91747603,Russische Föderation
91747740,Frankreich
91789819,Frankreich
91871225,Frankreich
91925043,Großbritannien
92095928,Ghana
92095928,Guinea-Bissau
92177455,Kanada
92218811,Frankreich
92281131,Kanada
92464792,Türkei
92484628,Frankreich
92485222,Österreich
92505706,Frankreich
92513110,Frankreich
92730670,Tschechische Republik
92792501,Großbritannien
92833294,Frankreich
92833748,Frankreich
92855576,USA
92873801,Österreich
92873801,Spanien
92915470,Frankreich
92940236,USA
92977251,Frankreich
92996774,Frankreich
93017777,Frankreich
93078853,Großbritannien
93101887,Tschechische Republik
93101942,Israel
93103083,China
93140658,Frankreich
93283625,Frankreich
93345390,Frankreich
93447673,Frankreich
93508659,Schweiz
93529219,USA
93529320,Großbritannien
93529320,Israel
93529320,Niederlande
93550368,Großbritannien
93550368,Israel
93550368,Österreich
93574386,Frankreich
93596224,Frankreich
93631706,Österreich
93755156,USA
94171259,Brasilien
94471947,USA
94622341,Japan
94625283,USA
94717163,Japan
94717706,Japan
94778613,Japan
94881407,Japan
95154062,Niederlande
95174518,Japan
95200386,Frankreich
96233645,Japan
96282304,Niederlande
96283636,Japan
96335005,Mexiko
96396414,Norwegen
96458173,Tschechische Republik
96662916,USA
96662960,Schweiz
96868098,Argentinien
97072260,USA
97195361,Albanien
97195361,Griechenland
97195361,Italien
97216278,Kanada
97318176,Albanien
97584389,USA
97646271,Tschechische Republik
97688302,USA
97747983,Frankreich
97790950,Frankreich
98075836,Frankreich
98200119,USA
98301673,USA
98362403,USA
98444884,Großbritannien
98468136,USA
98505886,Türkei
98506042,Tschechische Republik
98854254,Großbritannien
98915558,USA
98976853,Ungarn
99202591,USA
99265244,Tschechische Republik
99387372,Frankreich
99407230,Ukraine
99634029,USA
99720912,Großbritannien
99734980,USA
99776945,USA
99857879,Großbritannien
99858002,USA
99939395,Italien
100021859,Belgien
100021859,Großbritannien
100021859,Schweiz
100123712,Dänemark
100123712,Israel
100123712,Palästina
100348997,China
100434939,China
100452017,Tschechische Republik
100496673,USA
100697748,Frankreich
100800266,Belgien
100800266,Großbritannien
100800266,Irland
100800266,Niederlande
100800266,Zypern
100820481,Kuba
100820481,Türkei
100861517,Indien
100882074,Tschechische Republik
101004928,Türkei
101025781,USA
101169086,Kanada
101454851,USA
101517826,USA
101748230,Dänemark
101748230,Finnland
101748230,USA
101864666,Tschechische Republik
102110212,Österreich
102212716,USA
102315069,USA
102419451,Großbritannien
102561685,USA
102730639,Frankreich
102730906,Spanien
102806813,Frankreich
102827203,Frankreich
102827529,Finnland
102827635,Frankreich
102847604,Frankreich
102848005,Frankreich
102949917,Kanada
102949959,Dänemark
102949959,USA
102950097,Australien
102950097,Großbritannien
102950097,Österreich
102950097,Spanien
102950097,USA
103012018,Frankreich
103012018,USA
103012103,Israel
103012103,Schweiz
103012103,USA
103094031,USA
103114406,Dänemark
103114406,Frankreich
103114406,Schweiz
103134545,USA
103155430,Frankreich
103298646,Süd-Korea
103421752,Dänemark
103421752,Großbritannien
103421752,Österreich
103421752,Spanien
103421806,Schweiz
103462683,Ungarn
103503709,Australien
103586130,Niederlande
103647007,Großbritannien
103933650,Norwegen
104137794,USA
104301803,USA
104363234,Niederlande
104453413,USA
104529584,Frankreich
104529584,Tunesien
104570219,USA
104673125,Schweden
104795797,USA
104816130,Großbritannien
104959977,Großbritannien
104959977,Österreich
104999995,Schweiz
105000844,Großbritannien
105000844,Niederlande
105044687,USA
105225597,Großbritannien
105246492,Großbritannien
105246622,USA
105286979,Großbritannien
105393567,Großbritannien
105783258,Dänemark
105783258,Finnland
105783258,Großbritannien
105783258,Niederlande
105798779,Frankreich
105798779,Großbritannien
105798779,Niederlande
105799092,Frankreich
105799092,Großbritannien
105799092,Israel
105799092,Niederlande
105799092,USA
105799157,Großbritannien
105799157,Niederlande
105799170,Großbritannien
105799170,Niederlande
106026989,Frankreich
106106861,Niederlande
106187872,USA
106187983,USA
106209212,Großbritannien
106290730,USA
106413802,Großbritannien
106434386,USA
106495022,Russische Föderation
106495045,Großbritannien
106495341,Österreich
106495706,Großbritannien
106542594,Großbritannien
106658842,Luxemburg
106660177,Schweden
106701844,Niederlande
106843579,USA
106863844,USA
106864181,Uganda
106864305,USA
106905252,USA
107273930,Ägypten
107422281,Großbritannien
107422281,Nigeria
107727641,USA
107744667,USA
107805854,Schweden
107908821,Großbritannien
107928614,Italien
108052102,USA
108154627,Großbritannien
108195470,Schweiz
108215445,Panama
108543867,Türkei
108543867,USA
108604745,USA
108830515,Frankreich
108830515,Niederlande
108830515,Österreich
108830515,Schweiz
108830524,Frankreich
108830524,Großbritannien
108830524,Spanien
108891716,USA
108974546,USA
108993668,Japan
108994210,Kanada
108994555,Frankreich
109035326,Vietnam
109055383,USA
109158069,USA
109362884,USA
109403759,Großbritannien
109423641,Niederlande
109670860,USA
109672121,USA
109672277,USA
109792541,USA
109792590,USA
109815617,Schweden
109957018,Großbritannien
110058642,Israel
110079581,Frankreich
110080351,USA
110080703,China
110080703,Südafrika
110141185,China
110141185,Indien
110304291,Türkei
110591050,Kamerun
110919499,Großbritannien
111001548,Irland
111001548,Spanien
111042130,Schweden
111083487,Chile
111083487,Frankreich
111083487,Österreich
111123891,Großbritannien
111123891,Kanada
111123891,Österreich
111123891,USA
111144555,Australien
111144555,Brasilien
111144555,Kanada
111165339,USA
111185811,Russische Föderation
111205716,Kanada
111246651,Indonesien
111328492,USA
111412455,Schweden
111492829,Australien
111615426,Österreich
111902597,Schweden
111922293,Jordanien
111942887,USA
112024860,USA
112065983,Großbritannien
112168817,Argentinien
112169598,Dänemark
112270419,USA
112373482,USA
112578143,Singapur
112578275,USA
112742139,China
112742307,USA
112803467,Indonesien
112807199,Indien
112807311,Neuseeland
113069791,USA
113099774,Ägypten
113192065,Panama
113192526,Schweiz
113520333,USA
113704772,Indonesien
113704835,Schweiz
113704835,USA
113724503,Spanien
113868560,USA
113950207,USA
113950315,USA
114095064,USA
114236914,USA
114441958,Tansania
114462072,Österreich
114462072,Ukraine
114666721,Dänemark
114666721,Island
114666721,Norwegen
114666721,Schweden
114666843,USA
114731532,USA
114789575,USA
114810747,Israel
114912298,Indien
114933255,Sudan
114994956,USA
115077029,USA
115301563,USA
115343143,Japan
115486742,Russische Föderation
115589883,USA
115670573,USA
115711344,Frankreich
115773111,Italien
115836556,Thailand
115957167,Israel
115957167,Palästina
115998009,Polen
115998015,Ukraine
116087519,Australien
116121569,Norwegen
116182412,China
116203135,USA
116285016,USA
116366733,Schweiz
116388660,USA
116427864,Südafrika
116471502,Dänemark
116594050,Polen
116653729,USA
116653734,Kanada
116673676,USA
116674375,Namibia
116674512,USA
116817248,Thailand
116848546,Thailand
116880113,Kanada
117165681,Guyana
117370199,Australien
117370199,Russische Föderation
117370674,Schweden
117534336,USA
117575002,USA
117943757,Frankreich
117943757,Großbritannien
118108140,USA
118127671,Ägypten
118128451,Frankreich
118128451,Großbritannien
118128451,Portugal
118169510,USA
118291544,Syrien
118292138,USA
118353741,Schweiz
118517177,Großbritannien
118517177,Irland
118517177,Österreich
118517177,Russische Föderation
118517668,Benin
118558436,Großbritannien
118558436,Israel
118558436,Niederlande
118561048,USA
118681512,Italien
118681512,Niederlande
118701971,Frankreich
118701971,Italien
118804297,USA
118865777,Brunei Darussalam
118865777,Indonesien
118865777,Kambodscha
118865777,Laos
118865777,Malaysia
118865777,Myanmar
118865777,Osttimor
118865777,Philippinen
118865777,Singapur
118865777,Thailand
118865777,Vietnam
119070151,Frankreich
119070417,Australien
119111091,USA
119151774,Russische Föderation
119151774,USA
119255324,Großbritannien
119255324,Israel
119255324,Niederlande
119418094,USA
119418337,Großbritannien
119418337,Italien
119418337,Spanien
119541556,Großbritannien
119541556,Niederlande
119561469,Frankreich
119561469,Großbritannien
119561469,Niederlande
119643843,Frankreich
119643843,Irland
119643843,Niederlande
119665853,USA
119665874,Israel
119665874,Niederlande
119684798,Großbritannien
119684798,Israel
119705116,Österreich
119766080,Israel
119766080,Niederlande
119786568,Großbritannien
119787377,USA
119909631,Israel
119909631,Italien
119930158,Indien
119930158,Niederlande
119993006,USA
120038946,USA
120039340,Frankreich
120039340,Italien
120039340,Niederlande
120053390,Großbritannien
120076147,Südafrika
120134731,Madagaskar
120134921,Italien
120175932,USA
120237058,USA
120258524,USA
120278466,Frankreich
120319092,Großbritannien
120319092,Niederlande
120360781,Großbritannien
120360781,Italien
120360781,Portugal
120360781,Spanien
120400930,Russische Föderation
120462506,Polen
120503880,USA
121056944,USA
121223103,USA
121821521,USA
121916570,USA
121916850,Syrien
122100881,Argentinien
122142523,Polen
122224619,USA
122759024,USA
122776753,Frankreich
122859927,Israel
122859927,Palästina
122920190,Großbritannien
123022855,USA
123023523,USA
123330449,China
123350178,China
123371423,USA
123596014,Dänemark
123782072,USA
123863710,Dänemark
123985380,Russische Föderation
124067310,Großbritannien
124517739,Belgien
124640493,Niederlande
124681437,Großbritannien
124742952,Kanada
125152676,USA
125173334,Schweiz
125193302,USA
125398870,Australien
125479995,USA
125480150,USA
125480196,USA
125500987,Großbritannien
125541588,USA
125542159,Russische Föderation
125562105,USA
125787373,Großbritannien
125787407,USA
125951606,USA
126033453,Großbritannien
126094888,USA
126176829,Israel
126176829,Palästina
126360846,Frankreich
126382469,Großbritannien
126548545,Niederlande
126647649,Südafrika
126648146,USA
126893437,Ägypten
126893437,USA
126934481,USA
127016317,Japan
127016317,Kanada
127016317,USA
127141578,Schweiz
127220966,USA
127282939,Großbritannien
127303345,Österreich
127446845,USA
127570379,Israel
127570379,Palästina
127610358,Türkei
127773834,USA
127923058,Österreich
127958779,Großbritannien
128047688,Irland
128081774,Polen
128225108,USA
128245454,Schweiz
128265595,USA
128657027,Frankreich
128657027,Großbritannien
128657027,USA
128859953,USA
128879782,Niederlande
128921123,Indien
128941087,Frankreich
128985820,Niederlande
129619891,Japan
129719978,Großbritannien
129719978,Österreich
129760921,USA
129836538,Taiwan
129863134,Malediven
129863361,China
129883803,USA
130397140,Mexiko
130539989,Ungarn
130743903,USA
131030115,USA
131112053,Ungarn
131133303,Kanada
131173649,USA
131316782,Niederlande
131338096,Österreich
131357714,Österreich
131357985,USA
131358520,USA
131440158,Österreich
131501680,Italien
131523303,USA
131542860,Österreich
131583157,Spanien
131583190,Australien
131646029,USA
131665589,Mexiko
131747664,Österreich
131830284,Italien
131932885,Spanien
132076064,Frankreich
132095115,Argentinien
132095115,Bolivien
132321180,Botsuana
132321180,Lesotho
132321180,Namibia
132321180,Sambia
132321180,Simbabwe
132321180,Südafrika
132321180,Swasiland
132384490,Großbritannien
132402322,Österreich
132586688,Frankreich
132586688,USA
132586780,USA
132607945,USA
132607997,Frankreich
132607997,Spanien
132709471,Italien
132730282,USA
132770984,Österreich
132893736,USA
132894156,Indonesien
132914937,USA
132915184,Venezuela
132935049,USA
132935631,Frankreich
133098779,USA
133162561,USA
133181049,USA
133181405,Argentinien
133222585,USA
133283098,Tansania
133348438,USA
133348776,Großbritannien
133365105,Niederlande
133508316,Großbritannien
133508324,USA
133611148,USA
133631375,Russische Föderation
133631528,USA
133651908,China
133714411,USA
133714928,Belgien
133775033,Irland
133858220,USA
133858436,USA
133859126,Ungarn
133876762,Indien
133938314,USA
134000614,Neuseeland
134040718,USA
134144041,Schweiz
134144041,Spanien
134327545,China
134327545,Costa Rica
134327545,Frankreich
134327545,Mexiko
134409466,USA
134410021,USA
134491847,Dominikanische Republik
134491847,Großbritannien
134491847,USA
134594092,USA
134676295,Irland
134676348,Schweiz
134839507,Frankreich
134921517,Finnland
134921517,Großbritannien
134921517,Irland
134921517,Kroatien
134921517,Niederlande
134921517,Österreich
134921517,Rumänien
134921517,Schweiz
134942651,Großbritannien
134942651,Niederlande
134942651,Schweden
134942651,Schweiz
134983056,Großbritannien
134983056,Niederlande
134983056,Norwegen
134983056,Portugal
134983056,Schweiz
134983328,Finnland
134983328,Großbritannien
134983328,Polen
134983328,Portugal
134983328,USA
135024452,Russische Föderation
135067204,Brasilien
135126152,USA
135192123,Dänemark
135192123,Großbritannien
135192123,Niederlande
135269454,Dänemark
135269454,Großbritannien
135269454,Niederlande
135372766,Niederlande
135372766,USA
135392659,Frankreich
135433767,USA
135453781,Großbritannien
135453781,Schweiz
135453781,USA
135496473,Großbritannien
135496473,Schweiz
135496473,USA
135577676,Finnland
135577676,Österreich
135577676,Ungarn
135600087,Südafrika
135720878,Kanada
135720878,USA
135741214,China
135883787,USA
135926291,USA
135945478,Japan
135986910,Schweiz
136006733,USA
136356171,Australien
136477835,Schweiz
136498713,Schweiz
136498713,USA
136580940,Chile
136641989,Brasilien
136682779,Großbritannien
136723718,Australien
136724195,Indien
136745273,Brasilien
136764623,Australien
136785480,Indien
136785537,Russische Föderation
136785537,Tadschikistan
136828175,USA
136972141,Syrien
136973282,Großbritannien
136990639,Marokko
136990639,Tunesien
137010221,Marokko
137012179,USA
137031171,USA
137133099,Frankreich
137153893,USA
137174658,USA
137297816,Frankreich
137297816,USA
137317768,USA
137379703,USA
137484879,Großbritannien
137565379,USA
137584527,USA
137686121,USA
137748262,USA
138057527,USA
138385220,Großbritannien
138444399,Italien
138485280,Brasilien
138546591,Brasilien
138566982,Brasilien
138587319,Frankreich
138587811,Brasilien
138587823,Frankreich
138608399,Brasilien
138669968,Norwegen
138690675,USA
138690695,Brasilien
138713524,USA
138792210,Brasilien
138834184,Brasilien
138847206,Brasilien
138936022,Brasilien
139041586,Brasilien
139079382,Brasilien
139079643,Namibia
139079643,Norwegen
139099910,USA
139100076,Brasilien
139120360,Brasilien
139201940,USA
139202271,Kanada
139202271,Südafrika
139202295,Japan
139247916,USA
139552452,Großbritannien
139552452,Israel
139695254,Österreich
139819005,Niederlande
140085815,USA
140272780,USA
140332165,Kenia
140332165,Südafrika
140332175,Österreich
140332186,Frankreich
140332767,Jordanien
140474477,Tadschikistan
140596706,Tadschikistan
140596706,Türkei
140678784,Tadschikistan
140678784,Türkei
140698669,Schweiz
140904187,Tadschikistan
140904187,Türkei
140945031,USA
141027027,Großbritannien
141067856,Österreich
141087974,Mexiko
141088717,USA
141109038,Russische Föderation
141128871,Ägypten
141128871,Israel
141128871,Jordanien
141251999,Türkei
141272623,Großbritannien
141272954,USA
141333858,USA
141436615,USA
141579913,USA
