project_id,subject_area
24060273,Geschichte
24061210,Informatik
24061210,Mathematische Physik
24061210,Mathematik
24061210,Operations Research
24061210,Mathematische Biologie
24061210,Mathematische Optimierung
24080877,Biologie
24080877,Elektrotechnik
24080877,Informatik
24080877,Chemie
24080877,Informationstechnik
24080877,Maschinenbau
24080877,Optik
24080877,Photonik
24080877,Nanotechnologie
24080877,Physik
24080877,Mikrosystemtechnik
24080877,Management
24101130,Management
24101130,Business / Betriebswirtschaftslehre
24101130,Economics / Volkswirtschaftslehre
24101130,Sociologie
24101130,Political Science / Politologie
24101130,Operations & Information Systems
24101130,Finance
24101130,Econometrics / Ökonometrie
24101130,Accounting & Taxation
24101130,Psychologie
24101972,Finanzwirtschaft
24101972,Management und Angewandte Mikroökonomik
24101972,Mikroökonomische Theorie
24101972,Makroökonomik und Finanzwissenschaft
24101972,Ökonometrie und Statistik
24102279,Automorphe Formen: globale Analysis und Arithmetik
24102279,Mechanismus Design und Spieltheorie
24102279,Strukturelle und algorithmische Komplexität
24102279,Stochastische Marktmodelle und Aggregation
24102279,Stochastik in diskreten
24102279,singulären und unendlichdimensionalen Strukturen
24102279,Optimierung in großen und komplexen Netzwerke
24102279,Modulräume geometrischer Strukturen und Deformationstheorie
24102279,Hochdimensionale Probleme und Multiskalenmethoden
24102279,Automorphismengruppen
24102279,Form
24102279,Muster und partielle Differentialgleichungen
24102279,Geometrie von Differentialoperatoren: von lokalen zu globalen Eigenschaften
24102279,Geometrische Strukturen in der Quantenphysik
24102914,Chirurgie
24102914,Photonik
24102914,Stammzellbiologie
24102914,Imaging - Bildgebende Verfahren
24102914,Nanoengineering
24102914,Regeneration
24102914,Klinische Studien
24102914,Experimentelle Zelltherapie
24102914,Tissue Engineering
24102914,Innere Medizin
24102914,Entwicklungsbiologie
24122362,Biologie
24122362,Ozeanografie
24122362,Meereswissenschaften
24122362,Geografie
24122362,Ökonomie
24122362,Recht
24122362,Soziologie
24122362,Geologie
24122362,Informatik
24122362,Mathematik
24122362,Physiologie
24122362,Medizin
24122740,Biologie
24122740,Physik
24122740,Computerwissenschaften
24122740,Medizin
24122740,Chemie
24122740,Mathematik
24142714,Soziologie
24142714,Allgemeine und Vergleichende Literaturwissenschaft
24142714,Lateinamerikastudien
24142714,Amerikanische Geschichte
24142714,Filmwissenschaft
24142714,Amerikanistik
24142714,Volkswirtschaft
24142714,Politikwissenschaft
24144303,Elektrotechnik
24144303,Nachrichtentechnik
24144303,Informationstechnologie
24144303,Informatik
24184035,Biologie
24184035,Bioingenieurwesen
24184035,Chemieingenieurwesen
24184035,Physik
24184035,Medizin
24184035,Maschinenbau
24184035,Chemie
24184035,Informatik
24184035,Elektrotechnik
24184143,Elektrotechnik
24184143,Theoretische Biophysik
24184143,Klinische Neurowissenschaften
24184143,Computational Neuroscience
24184143,Neurowissenschaften
24184143,Neurobiologie
24184143,Neurokognitive Psychologie
24184143,Systemische Neurowissenschaften
24184143,Systemic Neurosciences
24184143,Neurophilosophie
24184165,Architektur
24184165,Chemie
24184165,Biologische Chemie
24184165,Informatik
24184165,Mathematik
24184165,Physik
24184165,Elektro- und Informationstechnik
24184165,Lebenswissenschaften
24184165,Bauingenieur- und Vermessungswesen
24184165,Maschinenwesen
24184165,Medizin
24184165,Materialwissenschaften
24184485,Biologie
24184485,Neurologie
24184485,Computational Neurosciences
24184485,Neurowissenschaften
24184485,Psychosomatik
24184485,Psychologie
24184485,Psychiatrie
24184485,Physik
24184485,Philosophie
24184485,Mathematik
24184485,Genetik
24184485,Linguistik
24185540,Biologie
24185540,Chemie
24185540,Medizin
24185540,Biomaterialien
24185540,Bioengineering
24185540,Physik
24185540,Informatik
24204029,Geschichtswissenschaft
24204029,Elektrotechnik und Informationstechnik
24204029,Evangelische und Katholische Theologie
24204029,Biologie und Biochemie
24204029,Jura und Wirtschaftswissenschaft
24204029,Physik und Astronomie
24204029,Philosophie und Psychologie
24204029,Philologie und Ostasienwissenschaft
24204029,Mathematik und Geowissenschaften
24204029,Chemie und Medizin
24204029,Bauingenieurwesen und Maschinenbau
24204029,Sozialwissenschaft
24286268,Biochemie
24286268,Biologie
24286268,Biophysik
24286268,Pharmazie
24286268,Biomedizin
24286268,Proteinforschung
24286268,Proteintechnologie
24286268,Lebenswissenschaften
24286268,Physik
24286268,Medizin
24286268,Chemie
24286268,Biotechnologie
24286296,Biochemie
24286296,Biologie
24286296,Biophysik
24286296,Neurobiologie
24286296,Physik
24286296,Pharmazie
24286296,Medizin
24286296,Chemie
24286296,Biophysikalische Chemie
24367531,Astronomie
24367531,Mineralogie
24367531,Astrophysik
24367531,Kosmochemie
24367531,Physik
24367642,Physik
24389404,Biologie
24389404,Immunologie
24389404,Pharmakologie
24389404,Botanik
24389404,Zoologie
24389404,Biomedizin
24389404,Lebenswissenschaften
24389404,Biowissenschaften
24389404,Infektiologie
24390159,Biochemie
24390159,Biologie
24390159,Biotechnologie
24390159,Immunologie
24390159,Mikrobiologie
24390159,Virologie
24390159,Stammzellforschung
24390159,Tissue Engineering
24390159,Zellbiologie
24390159,Pharmakologie
24390159,Medizin
24390159,Entwicklungsbiologie
24613455,Elektrotechnik
24613455,Geowissenschaft
24613455,Biomedizintechnik
24613455,Werkstoffwissenschaft
24613455,Verkehrswesen
24613455,Verfahrenstechnik
24613455,Informatik
24613455,Mathematik
24613455,Maschinenbau
24615047,Biologie
24615047,Geschichte
24615047,Geowissenschaften
24615047,Ozeanographie
24615047,Sozialwissenschaften
24615047,Rechtswissenschaften
24676099,Anatomie
24676099,Innere Medizin
24676099,Kardiologie
24676099,Biochemie
24676099,Medizin
24676099,Onkologie
24676099,Pharmakologie
24676099,Pneumologie
24676099,Infektiologie
24676099,Physiologie
24676099,Pädiatrie
24676099,Mikrobiologie
24799710,Astronomie
24799710,Physik
24799710,Kosmologie
24799710,Astrophysik
24819222,Biologie
24819222,Chemie
24819222,Geowissenschaften
24819222,Medizin
24819222,Physik
24819222,Informatik
24838972,Astronomie
24838972,Kosmologie
24838972,Kosmische Physik
24838972,Komplexe Quantensysteme
24838972,Teilchenphysik
24838972,Quantendynamik
24881704,Umweltgeochemie
24881704,Geomikrobiologie
24881704,Atmosphärenchemie
24881704,Anorganische Chemie
24881704,Biogeochemie
24881704,Atmosphärenphysik
24899777,Medizin
24899777,Immunologie
24899777,Gastroenterologie
24899777,Hämatologie
24899777,Herz- und Thoraxchirurgie
24899777,Virologie
24899777,Pathologie
24899777,Viszeralchirurgie
24899777,Nephrologie
25065172,Automatisierungstechnik
25065172,Fertigungstechnik
25065172,Informatik
25065172,Elektrotechnik
25065172,Maschinenbau
25065172,Werkstoffwissenschaften
25065172,Betriebswirtschaft
25065172,Produktionstechnik
25065445,Experimentelle Biophysik
25065445,Strukturbiologie
25065445,Systembiologie
25065445,Proteomik
25065445,Biochemie
25065445,Theoretische Biophysik
25268764,Elektrotechnik
25268764,Mathematik
25268764,Psychologie
25268764,Neurowissenschaften
25268764,Maschinenwesen
25268764,Medizin
25268764,Informatik
25575884,Geowissenschaften
25575884,Klimamodellierung
25575884,Paläoklimatologie
25760443,Medizin
25760443,Biochemie
25760443,Chemie
25760443,Pharmazie
25760443,Biologie
25905019,Wirbeltierpaläontologie
25905019,Organismische Biologie
25905019,Tierernährung
25905063,Kulturanthropologie
25905063,Ethnologie
25905063,Organisationsethnografie
25905063,Institutionenökonomik
25905063,Immaterialgüterrecht
25905063,Kultur- und Technik-Forschung
25905063,Wissensforschung
25905063,Handelsrecht
25905063,Institutionenanalyse
25905063,Internationales Wirtschaftsrecht
25905063,Völkerrecht
25905063,Kommunikationsethnografie
25924525,Wärme- und Verfahrenstechnik
25924525,Chemie
25924525,Physik
25965762,Meteorologie
25965762,Angewandte Mathematik
25965762,Strömungsmechanik
26068018,Biochemie
26068018,Physiologie
26068018,Molekularbiologie
26068018,Pflanzenforschung
26068018,Immunbiologie
26068018,Pharmakologie
26068470,Produktionstechnik
26068470,Regelungstechnik
26068470,Optische Messtechnik
26068470,Statistik
26068470,Technomathematik
26068470,Qualitätswissenschaft
26068470,Oberflächentechnik
26068470,Werkzeugmaschinen
26068470,Werkstofftechnik
26068470,Lasertechnik
26068470,Umformtechnik
26108797,Neurologie
26108797,Psychologie
26108797,Entwicklungspsychologie
26108797,Emotionspsychologie
26108797,Differentielle Psychologie
26108797,Allgemeine Psychologie
26108797,Kognitive Psychologie
26108797,Kognitive Neurowissenschaft
26293245,Luft- und Raumfahrttechnik
26293245,Physik
26293245,Chemie
26293245,Strömungsmechanik
26293245,Materialwissenschaften
26333632,Halbleiterphysik
26333632,Quantenphysik
26333632,Nanophysik
26333961,Biochemie
26333961,Chemie
26333961,Pharmazie
26333961,Pharmakologie
26333961,Medizin
26333961,Biologie
26333961,Physiologie
27112786,Organische Chemie
27112786,Physik
27112786,Physikalische Chemie
27112786,Theoretische Chemie
27112786,Biochemie
27316708,Mathematik
27463524,Medizin
27463524,Unfallchirurgie
27463524,Orthopädie
27463524,Biomechanik
27463524,Stammzellbiologie
27463524,Endokrinologie
27463524,Osteologie
27542298,Benthische Biologie
27542298,Biogeochemische Modellierung
27542298,Biologische Ozeanografie
27542298,Klimamodellierung
27542298,Geochemie
27542298,Physikalische Ozeanografie
27542298,Paläoozeanografie
27542298,Molekulare Biologie
27542298,Mikrobiologie
27542298,Marine Geologie
27542298,Experimentelle Ökologie
27542298,Chemische Ozeanografie
28074213,Arbeitsmarktforschung
28074213,Empirische Sozialforschung
28074213,Soziologie
28074213,Statistik
28074213,Psychologie
28074213,Gesundheitsforschung
28074213,Survey-Methodologie
28074213,Wirtschaftsforschung
28115198,Psychologie
28115198,Pädagogik
28115198,Didaktik der Chemie
28115198,Didaktik der deutschen Sprache und Literatur
28115198,Erziehungswissenschaften
28115198,Didaktik der Biologie
28115198,Didaktik der Mathematik
28115198,Didaktik der Physik
28115198,Didaktik des Sachkundeunterrichts
28259266,Mathematik
28259266,Mechanik
28259266,Werkstoffwissenschaften
28423678,Meteorologie
28423678,Luftchemie
28423678,Geophysik
28442692,Werkstoffwissenschaften
28442692,Mathematik
28442692,Physik
28443546,Werkstoffwissenschaften
28443546,Biowissenschaften
28443546,Bionik
28443546,Verfahrenstechnik
28443546,Werkstofftechnik
28443546,Hochtemperaturkorrosion
28443546,Festkörperphysik
28443546,Festkörperchemie
28443546,Oberflächentechnik
28567861,Physik
28586557,Physik
28586557,Optik
28586557,Laserphysik
28586557,Physikalische Chemie
28586557,Angewandte Mathematik
28586557,Biophysik
28586557,Röntgenphysik
29017492,Pflanzenwissenschaften
29017492,Pflanzenphysiologie
29017492,Zellbiologie der Pflanze
29017492,Bioinformatik
29017492,Pflanzengenetik
29058575,Mathematik
29058575,Regelungstechnik
29058575,Elektrotechnik
29058954,Informatik
29058954,Operations Research
29078704,Zellbiologie
29078704,Bioinformatik
29078704,Biophysik
29078704,Chemie
29078704,Strukturbiologie
29385330,Vaskuläre Biologie
29385330,Immunologie
29385330,Biochemie
29385330,Zellbiologie
29385330,Molekularbiologie
29385330,Kardiovaskuläre Physiologie
29385330,Kardiologie
29548890,Medizin
29548890,Molekularbiologie
29548890,Zellbiologie
29548890,Virologie
29548890,Onkologie
29773914,Biologie
29773914,Medizin
29773914,Genetik
29773914,Biomechanik
29773914,Molekularbiologie
29773914,Mathematik
29773914,Materialwissenschaften
29837756,Neurologie
29837756,Neurochirurgie
29837756,Neuroimmunologie
29837756,Neuroinfektiologie
29837756,Neurogenetik
29837756,Immunologie
29837756,Neuropathologie
29837756,Psychiatrie
29837756,Neurobiologie
29837756,Biochemie
29837756,Anatomie
29837756,Neurophysiologie
29898171,Ingenieurwissenschaften
29898171,Physik
29898171,Chemie
29937865,Biologie
29937865,Botanik
29937865,Mykologie
29937865,Bodenkunde
29937865,Klimatologie
29937865,Sozioökonomie
29937865,Geoinformatik
29937865,Geografie
29937865,Hydrologie
29937865,Forstwissenschaften
29937865,Genetik
29937865,Zoologie
30164218,Mathematik
30716393,Partikeltoxikologie
30716393,Physikalische Chemie
30716393,Materialwissenschaften
30716393,Nanophysik
30716393,Anorganische Chemie
30716393,Biophysik
30716393,Zellbiologie
30716393,Oberflächenanalytik
31047526,Oberflächenphysik
31047526,Magnetismus
31047526,Halbleiterphysik
31047526,Theoretische Physik
31047526,Materialwissenschaften
31352921,Geophysik
31352921,Angewandte Geologie
31352921,Wasserchemie
31352921,Informatik
31352921,Angewandte Mathematik
31352921,Umweltmikrobiologie
31352921,Ingenieurbiologie
31394370,Immunologie
31394370,Immunbiologie
31867626,Festkörperphysik
31867626,Materialwissenschaften
31867626,Festkörperchemie
31867626,Quantenphysik
31907460,Bodenwissenschaften
31907460,Mikrobiologie
31907460,Biochemie
31907460,Organische Chemie
31907460,Physikalische Chemie
31907460,Materialwissenschaft
31907460,Hydrogeologie
31907460,Biogeochemie
31907460,Geochemie
31907460,Mineralogie
31907460,Analytische Chemie
31907460,Ökologie
32049920,Chemie
32049920,Physik
32049920,Biologie
32049920,Medizin
32049920,Mathematik
32152271,Mikrobiologie
32152271,Biotechnologie
32152271,Pharmazeutische Biologie
32152271,Pharmazeutische Biochemie
32152271,Medizinische Mikrobiologie und Hygiene
32152271,Mikrobielle Genetik
32152271,Biochemie
32152271,Medizinische Physiologie
32152271,Pflanzenbiochemie
32152271,Bioinformatik
32152442,Festkörperphysik
32152442,Theoretische Physik
32152442,Tieftemperaturphysik
32152442,Optik
32152442,Physikalische Chemie
32152442,Computational Physics
32152442,Halbleiterphysik
32152442,Organische Chemie
32152442,Oberflächenphysik
32152442,Quantenoptik
32152442,Experimentalphysik
32152442,Polymerchemie
32501626,Anatomie
32501626,Biochemie
32501626,Biophysik
32501626,Entwicklungsbiologie
32501626,Molekularbiologie
32501626,Molekularphysiologie
32501626,Strukturbiologie
32501626,Psychiatrie
32501626,Physik
32501626,Pathologie
32501626,Neurologie
32501626,Genetik
32645656,Physik
32645656,Materialwissenschaften
32645656,Festkörperphysik
32645656,Oberflächenphysik
32645656,Ionenstrahlphysik
32725986,Biologie
32725986,Biophysik
32725986,Medizin
32725986,Informatik
32725986,Chemie
32725986,Nanotechnologie
32725986,Material- und Werkstoffwissenschaft
32870154,Biologie
32870154,Chemie
32870154,Verfahrenstechnik
32870154,Physik
32870154,Elektrotechnik
33237764,Maschinenbau
33237764,Systems Engineering
33237764,Innovationswissenschaften
33237764,Wirtschaftswissenschaften
33237764,Soziologie
33237764,Psychologie
33237764,Informatik
33421847,Mikrobiologie
33421847,Medizin
33421847,Parasitologie
33421847,Biologie
33421847,Biochemie
33421847,Pharmazie
33442413,Molekularbiologie
33442413,Biochemie
33442413,Strukturbiologie
33442413,Molekulare Medizin
33442413,Entwicklungsbiologie
33442432,Mikrotechnik
33442432,Bioverfahrenstechnik
33442432,Pharmazie
33442432,Strömungsmechanik
33442432,Partikeltechnik
33442432,Oberflächentechnik
33588101,Infektionsbiologie
33588101,Medizin
33588101,Mikrobiologie
33588101,Bioinformatik
33588101,Biochemie
33627655,Maschinenbau
33627655,Produktionstechnik
33627655,Kunststofftechnik
33627655,Textiltechnik
33872855,Rheumatologie
33872855,Klinische Immunologie
33872855,Otorhinolaryngologie
33872855,Klinische Molekularbiologie
33872855,Infektionsmedizin
33872855,Experimentelle Morphologie
33872855,Molekulare Infektiologie
33872855,Humangenetik
33872855,Pathologie
33995431,Neurologie
33995431,Zellbiologie
33995431,Immunologie
33995431,Neurobiologie
33996666,Medizin
33996666,Informatik
33996666,Statistik
33996666,Biologie
34016037,Reproduktionsmedizin
34016037,Andrologie
34016037,Zellbiologie
34016037,Anatomie
34036658,Medizin
34036658,Biologie
34181293,Psychologie
34181293,Mathematik
34181293,Physik
34181657,Medizin
34181657,Biologie
34181657,Neurowissenschaften
34509606,Mikrobiologie
34509606,Chemie
34509606,Genetik
34509606,Meeresforschung
34528275,Immunologie
34528275,Zellbiologie
34528275,Medizin
34528275,Epigenetik
34528275,Transkriptionsforschung
34528275,Signalübertragung
34528275,Molekularbiologie
34712712,Medizin
34712712,Biologie
34712712,Molekulargenetik
34712712,Bioinformatik
34712712,Immunologie
34712712,Biochemie
34712712,Hämato-Onkologie
34794297,Amerikanistik
34794297,Anglistik
34794297,Archäologie
34794297,Literaturwissenschaften
34794297,Medienpädagogik
34794297,Kulturwissenschaften
34794297,Geschichte
34794297,Ethnologie
34814745,Entzündung
34814745,Immunologie
34814745,Immunregulation
34815210,Physik
34815210,Biophysik
34815210,Biochemie
34815210,Medizin
35592816,Teilchenphysik
35592816,Hadronenphysik
35592816,Kernphysik
35592816,Numerische Mathematik
35592816,Computerentwicklung
35592816,Wissenschaftliches Rechnen
35615435,Biologie
35615435,Medizin
35615435,Molekularbiologie
35615435,Neuropathologie
35615435,Genetik
35615435,Biochemie
35635434,Medizin
35635434,Kardiologie
35635434,Innere Medizin
35635434,Zellbiologie
35635434,Physiologie
35635434,Pathologie
35635434,Anatomie
35635434,Molekularbiologie
35635434,Pharmakologie
35654125,Onkologie
35654125,Zellbiologie
35654125,Molekularbiologie
35654125,Virologie
35654125,Toxikologie
35654125,Strahlentherapie
35654125,Radiologie
35654125,Pharmakologie
35654125,Biochemie
35715273,Geophysik
35715273,Geologie
35715273,Planetologie
35715273,Physik
35715273,Materialkunde
